,Temperature[C],Humidity[%],eCO2[ppm],Fire Alarm
58536,-4.817,42.91,400,0
58537,-4.806,42.67,400,0
58538,-4.795,42.44,400,0
58539,-4.784,42.24,400,0
58540,-4.773,42.09,400,0
58541,-4.763,41.93,400,0
58542,-4.752,41.83,400,0
58543,-4.741,41.73,400,0
58544,-4.731,41.65,400,0
58545,-4.72,41.58,400,0
58546,-4.71,41.54,400,0
58547,-4.7,41.47,400,0
58548,-4.689,41.39,400,0
58549,-4.679,41.3,400,0
58550,-4.669,41.29,400,0
58551,-4.659,41.2,400,0
58552,-4.649,41.22,400,0
58553,-4.639,41.11,400,0
58554,-4.629,41.12,400,0
58555,-4.619,41.08,400,0
58556,-4.61,41.03,400,0
58557,-4.6,40.94,400,0
58558,-4.591,40.98,400,0
58559,-4.581,41.03,423,0
58560,-4.572,42.01,421,0
58561,-4.562,43.04,416,0
58562,-4.553,43.89,412,0
58563,-4.544,44.51,415,0
58564,-4.535,45.02,408,0
58565,-4.526,45.44,408,0
58566,-4.517,45.72,415,0
58567,-4.508,45.97,406,0
58568,-4.499,46.21,419,0
58569,-4.491,46.42,424,0
58570,-4.482,46.57,411,0
58571,-4.474,46.71,417,0
58572,-4.465,46.79,419,0
58573,-4.457,46.94,409,0
58574,-4.448,47.02,409,0
58575,-4.44,47.17,428,0
58576,-4.432,47.23,415,0
58577,-4.424,47.32,421,0
58578,-4.416,47.38,410,0
58579,-4.408,47.41,407,0
58580,-4.401,47.53,408,0
58581,-4.393,47.62,417,0
58582,-4.385,47.61,417,0
58583,-4.378,47.66,418,0
58584,-4.37,47.76,403,0
58585,-4.363,47.79,413,0
58586,-4.356,47.87,410,0
58587,-4.349,47.87,415,0
58588,-4.342,47.93,401,0
58589,-4.335,47.89,400,0
58590,-4.328,46.87,400,0
58591,-4.321,45.76,400,0
58592,-4.314,44.87,400,0
58593,-4.308,44.23,400,0
58594,-4.301,43.71,400,0
58595,-4.295,43.25,400,0
58596,-4.289,42.93,400,0
58597,-4.282,42.74,404,0
58598,-4.276,42.47,400,0
58599,-4.27,42.32,406,0
58600,-4.264,42.16,400,0
58601,-4.259,42.02,400,0
58602,-4.253,41.93,400,0
58603,-4.247,41.81,400,0
58604,-4.242,41.74,400,0
58605,-4.236,41.64,405,0
58606,-4.231,41.58,400,0
58607,-4.226,41.52,404,0
58608,-4.22,41.49,400,0
58609,-4.215,41.46,400,0
58610,-4.21,41.34,402,0
58611,-4.206,41.27,400,0
58612,-4.201,41.29,400,0
58613,-4.196,41.16,400,0
58614,-4.192,41.14,400,0
58615,-4.187,41.11,400,0
58616,-4.183,41.1,400,0
58617,-4.179,41.07,400,0
58618,-4.175,41.03,400,0
58619,-4.17,41.08,432,0
58620,-4.166,42.06,440,0
58621,-4.163,43.06,429,0
58622,-4.159,43.91,411,0
58623,-4.155,44.54,410,0
58624,-4.152,45.1,406,0
58625,-4.148,45.41,401,0
58626,-4.145,45.75,400,0
58627,-4.141,46.02,412,0
58628,-4.138,46.23,413,0
58629,-4.135,46.44,415,0
58630,-4.132,46.6,411,0
58631,-4.129,46.75,416,0
58632,-4.126,46.86,415,0
58633,-4.124,46.99,404,0
58634,-4.121,47.07,400,0
58635,-4.118,47.19,409,0
58636,-4.116,47.27,414,0
58637,-4.113,47.35,408,0
58638,-4.111,47.46,404,0
58639,-4.109,47.53,400,0
58640,-4.107,47.57,420,0
58641,-4.105,47.67,416,0
58642,-4.103,47.71,424,0
58643,-4.101,47.75,407,0
58644,-4.099,47.86,408,0
58645,-4.097,47.87,407,0
58646,-4.096,47.92,400,0
58647,-4.094,47.95,402,0
58648,-4.093,47.98,404,0
58649,-4.091,47.96,400,0
58650,-4.09,46.91,400,0
58651,-4.089,45.81,400,0
58652,-4.088,44.94,400,0
58653,-4.087,44.29,400,0
58654,-4.086,43.78,400,0
58655,-4.085,43.39,400,0
58656,-4.084,43.02,400,0
58657,-4.083,42.76,400,0
58658,-4.083,42.52,400,0
58659,-4.082,42.34,400,0
58660,-4.081,42.21,400,0
58661,-4.081,42.11,401,0
58662,-4.081,41.96,400,0
58663,-4.08,41.85,400,0
58664,-4.08,41.78,400,0
58665,-4.08,41.76,400,0
58666,-4.08,41.65,400,0
58667,-4.08,41.55,400,0
58668,-4.08,41.51,400,0
58669,-4.08,41.43,402,0
58670,-4.08,41.39,406,0
58671,-4.081,41.27,400,0
58672,-4.081,41.34,417,0
58673,-4.082,41.24,404,0
58674,-4.082,41.23,411,0
58675,-4.083,41.18,400,0
58676,-4.083,41.15,403,0
58677,-4.084,41.15,408,0
58678,-4.085,41.09,412,0
58679,-4.086,41.16,445,0
58680,-4.087,42.12,448,0
58681,-4.088,43.16,451,0
58682,-4.089,43.99,432,0
58683,-4.09,44.63,433,0
58684,-4.091,45.16,422,0
58685,-4.092,45.52,432,0
58686,-4.094,45.85,422,0
58687,-4.095,46.1,406,0
58688,-4.096,46.33,423,0
58689,-4.098,46.49,420,0
58690,-4.1,46.72,417,0
58691,-4.101,46.82,420,0
58692,-4.103,46.96,403,0
58693,-4.105,47.07,409,0
58694,-4.107,47.17,415,0
58695,-4.108,47.25,404,0
58696,-4.11,47.34,410,0
58697,-4.112,47.41,410,0
58698,-4.114,47.5,430,0
58699,-4.117,47.54,413,0
58700,-4.119,47.62,420,0
58701,-4.121,47.67,405,0
58702,-4.123,47.77,409,0
58703,-4.126,47.76,413,0
58704,-4.128,47.83,406,0
58705,-4.13,47.88,425,0
58706,-4.133,47.95,410,0
58707,-4.136,48.04,419,0
58708,-4.138,48.04,411,0
58709,-4.141,48.02,400,0
58710,-4.144,46.99,400,0
58711,-4.146,45.88,400,0
58712,-4.149,45,400,0
58713,-4.152,44.32,400,0
58714,-4.155,43.8,400,0
58715,-4.158,43.37,400,0
58716,-4.161,43.03,400,0
58717,-4.164,42.76,400,0
58718,-4.167,42.57,400,0
58719,-4.17,42.39,400,0
58720,-4.174,42.23,400,0
58721,-4.177,42.13,400,0
58722,-4.18,41.99,400,0
58723,-4.184,41.93,406,0
58724,-4.187,41.82,406,0
58725,-4.191,41.71,404,0
58726,-4.194,41.68,407,0
58727,-4.198,41.6,400,0
58728,-4.201,41.55,400,0
58729,-4.205,41.46,400,0
58730,-4.209,41.4,410,0
58731,-4.212,41.36,400,0
58732,-4.216,41.29,400,0
58733,-4.22,41.27,417,0
58734,-4.224,41.24,400,0
58735,-4.228,41.17,417,0
58736,-4.232,41.19,400,0
58737,-4.236,41.14,410,0
58738,-4.24,41.1,411,0
58739,-4.244,41.17,445,0
58740,-4.248,42.14,453,0
58741,-4.252,43.14,438,0
58742,-4.256,43.98,426,0
58743,-4.26,44.56,429,0
58744,-4.265,45.1,428,0
58745,-4.269,45.48,425,0
58746,-4.273,45.8,409,0
58747,-4.278,46.1,400,0
58748,-4.282,46.34,409,0
58749,-4.286,46.5,404,0
58750,-4.291,46.67,414,0
58751,-4.295,46.79,403,0
58752,-4.3,46.93,415,0
58753,-4.305,47.08,400,0
58754,-4.309,47.15,405,0
58755,-4.314,47.22,400,0
58756,-4.318,47.34,400,0
58757,-4.323,47.45,400,0
58758,-4.328,47.46,409,0
58759,-4.333,47.54,424,0
58760,-4.337,47.61,406,0
58761,-4.342,47.7,410,0
58762,-4.347,47.76,401,0
58763,-4.352,47.79,400,0
58764,-4.357,47.9,410,0
58765,-4.362,47.92,404,0
58766,-4.367,47.97,409,0
58767,-4.372,48.01,407,0
58768,-4.377,48.07,410,0
58769,-4.382,48.05,400,0
58770,-4.387,46.98,400,0
58771,-4.392,45.89,400,0
58772,-4.397,45.02,400,0
58773,-4.402,44.36,400,0
58774,-4.407,43.81,400,0
58775,-4.412,43.4,400,0
58776,-4.417,43.08,400,0
58777,-4.423,42.82,400,0
58778,-4.428,42.63,406,0
58779,-4.433,42.41,402,0
58780,-4.438,42.24,400,0
58781,-4.444,42.18,407,0
58782,-4.449,42.01,417,0
58783,-4.454,41.92,404,0
58784,-4.46,41.86,400,0
58785,-4.465,41.75,401,0
58786,-4.47,41.65,401,0
58787,-4.476,41.63,400,0
58788,-4.481,41.58,401,0
58789,-4.486,41.5,400,0
58790,-4.492,41.44,400,0
58791,-4.497,41.4,401,0
58792,-4.503,41.38,401,0
58793,-4.508,41.34,400,0
58794,-4.514,41.27,410,0
58795,-4.519,41.24,400,0
58796,-4.525,41.2,400,0
58797,-4.53,41.15,400,0
58798,-4.536,41.13,405,0
58799,-4.541,41.21,454,0
58800,-4.547,42.2,440,0
58801,-4.553,43.23,440,0
58802,-4.558,44.08,422,0
58803,-4.564,44.67,417,0
58804,-4.569,45.18,414,0
58805,-4.575,45.57,410,0
58806,-4.581,45.89,422,0
58807,-4.586,46.18,410,0
58808,-4.592,46.36,401,0
58809,-4.597,46.58,400,0
58810,-4.603,46.75,413,0
58811,-4.609,46.87,412,0
58812,-4.614,47.01,401,0
58813,-4.62,47.12,400,0
58814,-4.626,47.27,402,0
58815,-4.631,47.34,408,0
58816,-4.637,47.43,404,0
58817,-4.643,47.48,413,0
58818,-4.648,47.6,413,0
58819,-4.654,47.66,415,0
58820,-4.659,47.72,418,0
58821,-4.665,47.74,421,0
58822,-4.671,47.83,413,0
58823,-4.676,47.86,415,0
58824,-4.682,47.96,406,0
58825,-4.688,48.01,401,0
58826,-4.693,48.07,411,0
58827,-4.699,48.02,409,0
58828,-4.705,48.13,404,0
58829,-4.71,48.09,400,0
58830,-4.716,47.06,400,0
58831,-4.722,45.99,400,0
58832,-4.727,45.13,400,0
58833,-4.733,44.42,400,0
58834,-4.739,43.95,400,0
58835,-4.744,43.52,400,0
58836,-4.75,43.16,400,0
58837,-4.755,42.9,400,0
58838,-4.761,42.7,400,0
58839,-4.766,42.55,400,0
58840,-4.772,42.4,400,0
58841,-4.778,42.24,409,0
58842,-4.783,42.14,400,0
58843,-4.789,42.04,417,0
58844,-4.794,41.93,406,0
58845,-4.8,41.88,404,0
58846,-4.805,41.8,400,0
58847,-4.811,41.7,400,0
58848,-4.816,41.64,401,0
58849,-4.822,41.63,400,0
58850,-4.827,41.53,400,0
58851,-4.833,41.47,400,0
58852,-4.838,41.45,413,0
58853,-4.843,41.43,400,0
58854,-4.849,41.38,400,0
58855,-4.854,41.33,400,0
58856,-4.86,41.24,404,0
58857,-4.865,41.23,400,0
58858,-4.87,41.2,400,0
58859,-4.876,41.26,436,0
58860,-4.881,42.22,431,0
58861,-4.886,43.31,425,0
58862,-4.891,44.07,417,0
58863,-4.897,44.72,424,0
58864,-4.902,45.21,417,0
58865,-4.907,45.62,418,0
58866,-4.912,45.97,433,0
58867,-4.917,46.19,429,0
58868,-4.922,46.45,426,0
58869,-4.928,46.64,428,0
58870,-4.933,46.85,412,0
58871,-4.938,46.96,410,0
58872,-4.943,47.11,415,0
58873,-4.948,47.23,418,0
58874,-4.953,47.3,417,0
58875,-4.958,47.43,420,0
58876,-4.963,47.54,416,0
58877,-4.968,47.63,425,0
58878,-4.972,47.66,415,0
58879,-4.977,47.76,420,0
58880,-4.982,47.83,400,0
58881,-4.987,47.85,417,0
58882,-4.992,47.92,415,0
58883,-4.996,47.96,414,0
58884,-5.001,48.05,407,0
58885,-5.006,48.12,414,0
58886,-5.01,48.14,406,0
58887,-5.015,48.18,415,0
58888,-5.02,48.22,403,0
58889,-5.024,48.17,400,0
58890,-5.029,47.14,400,0
58891,-5.033,46.1,400,0
58892,-5.038,45.17,400,0
58893,-5.042,44.5,400,0
58894,-5.046,43.94,400,0
58895,-5.051,43.57,400,0
58896,-5.055,43.21,400,0
58897,-5.059,42.96,400,0
58898,-5.063,42.75,400,0
58899,-5.068,42.57,400,0
58900,-5.072,42.41,403,0
58901,-5.076,42.26,411,0
58902,-5.08,42.19,400,0
58903,-5.084,42.06,401,0
58904,-5.088,42.02,406,0
58905,-5.092,41.9,402,0
58906,-5.096,41.82,408,0
58907,-5.1,41.77,406,0
58908,-5.104,41.68,400,0
58909,-5.107,41.61,406,0
58910,-5.111,41.57,406,0
58911,-5.115,41.52,400,0
58912,-5.119,41.49,403,0
58913,-5.122,41.43,400,0
58914,-5.126,41.37,401,0
58915,-5.129,41.32,403,0
58916,-5.133,41.34,400,0
58917,-5.136,41.31,400,0
58918,-5.14,41.24,408,0
58919,-5.143,41.33,436,0
58920,-5.146,42.31,448,0
58921,-5.15,43.32,444,0
58922,-5.153,44.14,430,0
58923,-5.156,44.83,426,0
58924,-5.159,45.29,428,0
58925,-5.162,45.7,417,0
58926,-5.165,46.05,429,0
58927,-5.168,46.31,418,0
58928,-5.171,46.54,410,0
58929,-5.174,46.7,410,0
58930,-5.177,46.91,413,0
58931,-5.18,47.02,410,0
58932,-5.182,47.15,404,0
58933,-5.185,47.29,404,0
58934,-5.187,47.39,410,0
58935,-5.19,47.45,417,0
58936,-5.192,47.55,413,0
58937,-5.195,47.66,410,0
58938,-5.197,47.76,410,0
58939,-5.2,47.8,408,0
58940,-5.202,47.85,401,0
58941,-5.204,47.89,418,0
58942,-5.206,47.95,406,0
58943,-5.208,47.99,415,0
58944,-5.21,48.05,426,0
58945,-5.212,48.07,413,0
58946,-5.214,48.14,417,0
58947,-5.216,48.22,423,0
58948,-5.218,48.31,413,0
58949,-5.22,48.24,400,0
58950,-5.221,47.19,400,0
58951,-5.223,46.08,400,0
58952,-5.224,45.24,400,0
58953,-5.226,44.51,400,0
58954,-5.227,43.97,407,0
58955,-5.229,43.59,400,0
58956,-5.23,43.25,400,0
58957,-5.231,42.97,400,0
58958,-5.232,42.77,400,0
58959,-5.233,42.59,400,0
58960,-5.235,42.46,400,0
58961,-5.235,42.28,400,0
58962,-5.236,42.15,400,0
58963,-5.237,42.07,400,0
58964,-5.238,42.01,400,0
58965,-5.239,41.86,400,0
58966,-5.239,41.82,400,0
58967,-5.24,41.79,400,0
58968,-5.24,41.69,400,0
58969,-5.241,41.61,400,0
58970,-5.241,41.58,400,0
58971,-5.241,41.53,400,0
58972,-5.242,41.47,400,0
58973,-5.242,41.43,400,0
58974,-5.242,41.38,400,0
58975,-5.242,41.34,404,0
58976,-5.242,41.35,400,0
58977,-5.241,41.25,406,0
58978,-5.241,41.29,400,0
58979,-5.241,41.33,440,0
58980,-5.24,42.31,433,0
58981,-5.24,43.31,420,0
58982,-5.239,44.14,412,0
58983,-5.239,44.73,418,0
58984,-5.238,45.25,414,0
58985,-5.237,45.66,420,0
58986,-5.236,46.03,413,0
58987,-5.236,46.25,417,0
58988,-5.235,46.49,408,0
58989,-5.233,46.69,400,0
58990,-5.232,46.84,410,0
58991,-5.231,47.01,410,0
58992,-5.23,47.12,400,0
58993,-5.228,47.26,405,0
58994,-5.227,47.37,411,0
58995,-5.225,47.42,413,0
58996,-5.223,47.54,400,0
58997,-5.222,47.61,404,0
58998,-5.22,47.72,407,0
58999,-5.218,47.8,405,0
59000,-5.216,47.88,413,0
59001,-5.214,47.9,403,0
59002,-5.212,47.97,413,0
59003,-5.209,48.04,408,0
59004,-5.207,48.1,402,0
59005,-5.205,48.1,406,0
59006,-5.202,48.13,421,0
59007,-5.199,48.21,401,0
59008,-5.197,48.24,400,0
59009,-5.194,48.17,400,0
59010,-5.191,47.15,400,0
59011,-5.188,46.05,400,0
59012,-5.185,45.17,400,0
59013,-5.182,44.52,400,0
59014,-5.178,43.99,400,0
59015,-5.175,43.58,400,0
59016,-5.172,43.21,400,0
59017,-5.168,42.97,400,0
59018,-5.165,42.79,400,0
59019,-5.161,42.54,400,0
59020,-5.157,42.43,400,0
59021,-5.153,42.3,400,0
59022,-5.149,42.19,400,0
59023,-5.145,42.11,400,0
59024,-5.141,41.97,400,0
59025,-5.136,41.89,400,0
59026,-5.132,41.88,400,0
59027,-5.128,41.77,400,0
59028,-5.123,41.72,400,0
59029,-5.118,41.63,400,0
59030,-5.113,41.59,400,0
59031,-5.109,41.53,402,0
59032,-5.104,41.5,400,0
59033,-5.098,41.52,400,0
59034,-5.093,41.46,400,0
59035,-5.088,41.41,401,0
59036,-5.083,41.34,406,0
59037,-5.077,41.28,404,0
59038,-5.071,41.28,401,0
59039,-5.066,41.35,445,0
59040,-5.06,42.3,445,0
59041,-5.054,43.35,425,0
59042,-5.048,44.16,424,0
59043,-5.042,44.79,429,0
59044,-5.036,45.26,429,0
59045,-5.029,45.69,415,0
59046,-5.023,46.02,405,0
59047,-5.016,46.33,413,0
59048,-5.01,46.55,415,0
59049,-5.003,46.72,408,0
59050,-4.996,46.89,412,0
59051,-4.989,47.02,413,0
59052,-4.982,47.17,402,0
59053,-4.975,47.26,404,0
59054,-4.967,47.39,417,0
59055,-4.96,47.5,413,0
59056,-4.952,47.59,410,0
59057,-4.945,47.67,411,0
59058,-4.937,47.73,421,0
59059,-4.929,47.81,413,0
59060,-4.921,47.89,413,0
59061,-4.913,47.95,420,0
59062,-4.905,48,420,0
59063,-4.896,48.09,404,0
59064,-4.888,48.1,413,0
59065,-4.879,48.16,406,0
59066,-4.87,48.23,412,0
59067,-4.862,48.31,409,0
59068,-4.853,48.27,410,0
59069,-4.844,48.29,400,0
59070,-4.834,47.24,400,0
59071,-4.825,46.13,400,0
59072,-4.816,45.29,400,0
59073,-4.806,44.55,400,0
59074,-4.797,44.02,400,0
59075,-4.787,43.6,400,0
59076,-4.777,43.27,400,0
59077,-4.767,42.97,400,0
59078,-4.757,42.8,400,0
59079,-4.747,42.66,400,0
59080,-4.736,42.47,400,0
59081,-4.726,42.31,400,0
59082,-4.715,42.26,400,0
59083,-4.704,42.09,400,0
59084,-4.693,42.02,400,0
59085,-4.682,41.96,400,0
59086,-4.671,41.86,401,0
59087,-4.66,41.78,400,0
59088,-4.649,41.74,400,0
59089,-4.637,41.7,400,0
59090,-4.625,41.6,400,0
59091,-4.614,41.55,400,0
59092,-4.602,41.54,400,0
59093,-4.59,41.49,400,0
59094,-4.577,41.43,400,0
59095,-4.565,41.41,402,0
59096,-4.553,41.34,400,0
59097,-4.54,41.33,400,0
59098,-4.527,41.27,400,0
59099,-4.515,41.32,441,0
59100,-4.502,42.28,436,0
59101,-4.489,43.34,420,0
59102,-4.475,44.19,431,0
59103,-4.462,44.8,422,0
59104,-4.449,45.32,431,0
59105,-4.435,45.71,410,0
59106,-4.421,46.06,416,0
59107,-4.407,46.3,405,0
59108,-4.393,46.51,412,0
59109,-4.379,46.71,400,0
59110,-4.365,46.88,405,0
59111,-4.35,47.03,405,0
59112,-4.336,47.13,406,0
59113,-4.321,47.29,410,0
59114,-4.306,47.38,419,0
59115,-4.291,47.5,406,0
59116,-4.276,47.57,400,0
59117,-4.261,47.63,400,0
59118,-4.245,47.79,417,0
59119,-4.23,47.83,420,0
59120,-4.214,47.89,422,0
59121,-4.198,47.94,415,0
59122,-4.182,47.99,408,0
59123,-4.166,48.07,406,0
59124,-4.15,48.12,403,0
59125,-4.133,48.19,418,0
59126,-4.117,48.17,404,0
59127,-4.1,48.27,408,0
59128,-4.083,48.33,404,0
59129,-4.066,48.28,400,0
59130,-4.049,47.22,400,0
59131,-4.031,46.11,400,0
59132,-4.014,45.28,400,0
59133,-3.996,44.58,400,0
59134,-3.979,44.07,400,0
59135,-3.961,43.67,400,0
59136,-3.943,43.31,400,0
59137,-3.924,43.07,400,0
59138,-3.906,42.87,401,0
59139,-3.887,42.64,400,0
59140,-3.869,42.5,400,0
59141,-3.85,42.34,400,0
59142,-3.831,42.25,402,0
59143,-3.812,42.16,413,0
59144,-3.793,42.04,406,0
59145,-3.773,41.96,400,0
59146,-3.754,41.87,400,0
59147,-3.734,41.82,400,0
59148,-3.714,41.77,400,0
59149,-3.694,41.7,400,0
59150,-3.674,41.67,404,0
59151,-3.653,41.61,400,0
59152,-3.633,41.54,400,0
59153,-3.612,41.49,400,0
59154,-3.591,41.44,400,0
59155,-3.57,41.43,400,0
59156,-3.549,41.34,400,0
59157,-3.528,41.31,400,0
59158,-3.506,41.27,400,0
59159,-3.484,41.38,431,0
59160,-3.463,42.31,430,0
59161,-3.441,43.34,424,0
59162,-3.419,44.19,418,0
59163,-3.396,44.8,410,0
59164,-3.374,45.32,415,0
59165,-3.351,45.73,410,0
59166,-3.328,46.07,410,0
59167,-3.305,46.37,413,0
59168,-3.282,46.58,411,0
59169,-3.259,46.74,408,0
59170,-3.236,46.96,413,0
59171,-3.212,47.13,400,0
59172,-3.188,47.23,403,0
59173,-3.164,47.32,401,0
59174,-3.14,47.45,412,0
59175,-3.116,47.52,401,0
59176,-3.091,47.66,400,0
59177,-3.067,47.71,401,0
59178,-3.042,47.77,413,0
59179,-3.017,47.89,411,0
59180,-2.992,47.9,418,0
59181,-2.966,47.99,408,0
59182,-2.941,48.04,400,0
59183,-2.915,48.14,409,0
59184,-2.889,48.14,400,0
59185,-2.863,48.21,416,0
59186,-2.837,48.24,409,0
59187,-2.811,48.29,413,0
59188,-2.784,48.38,412,0
59189,-2.758,48.32,400,0
59190,-2.731,47.28,400,0
59191,-2.704,46.19,400,0
59192,-2.676,45.31,400,0
59193,-2.649,44.64,400,0
59194,-2.622,44.11,400,0
59195,-2.594,43.68,400,0
59196,-2.566,43.34,400,0
59197,-2.538,43.08,400,0
59198,-2.51,42.87,400,0
59199,-2.481,42.65,408,0
59200,-2.453,42.53,404,0
59201,-2.424,42.41,400,0
59202,-2.395,42.28,412,0
59203,-2.366,42.16,400,0
59204,-2.337,42.1,404,0
59205,-2.308,41.96,400,0
59206,-2.278,41.93,400,0
59207,-2.249,41.87,408,0
59208,-2.219,41.8,402,0
59209,-2.189,41.73,400,0
59210,-2.159,41.69,411,0
59211,-2.128,41.65,406,0
59212,-2.098,41.63,404,0
59213,-2.067,41.58,410,0
59214,-2.037,41.47,402,0
59215,-2.006,41.48,404,0
59216,-1.975,41.43,400,0
59217,-1.944,41.41,408,0
59218,-1.912,41.42,400,0
59219,-1.881,41.46,449,0
59220,-1.849,42.41,433,0
59221,-1.817,43.44,427,0
59222,-1.785,44.26,416,0
59223,-1.753,44.88,413,0
59224,-1.721,45.42,417,0
59225,-1.689,45.84,424,0
59226,-1.656,46.2,431,0
59227,-1.623,46.49,421,0
59228,-1.591,46.73,408,0
59229,-1.558,46.98,422,0
59230,-1.524,47.16,424,0
59231,-1.491,47.36,422,0
59232,-1.458,47.56,422,0
59233,-1.424,47.62,409,0
59234,-1.391,47.7,431,0
59235,-1.357,47.82,418,0
59236,-1.323,47.91,421,0
59237,-1.289,47.92,416,0
59238,-1.254,48.05,433,0
59239,-1.22,48.09,429,0
59240,-1.186,48.18,442,0
59241,-1.151,48.24,429,0
59242,-1.116,48.36,422,0
59243,-1.081,48.56,435,0
59244,-1.046,48.63,436,0
59245,-1.011,48.67,428,0
59246,-0.976,48.74,442,0
59247,-0.94,48.83,452,0
59248,-0.905,48.86,454,0
59249,-0.869,48.85,426,0
59250,-0.833,47.76,432,0
59251,-0.797,46.63,424,0
59252,-0.761,45.77,442,0
59253,-0.725,45.1,446,0
59254,-0.688,44.57,442,0
59255,-0.652,44.19,435,0
59256,-0.615,43.88,453,0
59257,-0.578,43.63,438,0
59258,-0.542,43.44,448,0
59259,-0.505,43.26,430,0
59260,-0.467,43.09,441,0
59261,-0.43,42.95,447,0
59262,-0.393,42.77,429,0
59263,-0.355,42.69,439,0
59264,-0.318,42.63,449,0
59265,-0.28,42.52,450,0
59266,-0.242,42.45,449,0
59267,-0.204,42.35,448,0
59268,-0.166,42.33,451,0
59269,-0.128,42.2,442,0
59270,-0.09,42.2,456,0
59271,-0.051,42.17,447,0
59272,-0.013,42.09,449,0
59273,0.026,42,459,0
59274,0.065,42.01,446,0
59275,0.104,41.94,458,0
59276,0.143,41.91,438,0
59277,0.182,41.84,444,0
59278,0.221,41.85,438,0
59279,0.261,41.88,481,0
59280,0.3,42.85,472,0
59281,0.34,43.92,471,0
59282,0.379,44.67,463,0
59283,0.419,45.33,459,0
59284,0.459,45.81,449,0
59285,0.499,46.27,454,0
59286,0.539,46.56,452,0
59287,0.579,46.8,459,0
59288,0.62,47.08,442,0
59289,0.66,47.26,445,0
59290,0.701,47.45,443,0
59291,0.741,47.57,435,0
59292,0.782,47.72,436,0
59293,0.823,47.83,433,0
59294,0.864,47.98,436,0
59295,0.905,48.04,435,0
59296,0.946,48.16,451,0
59297,0.987,48.23,432,0
59298,1.029,48.33,437,0
59299,1.07,48.37,459,0
59300,1.112,48.46,440,0
59301,1.153,48.53,445,0
59302,1.195,48.57,440,0
59303,1.237,48.59,435,0
59304,1.279,48.65,444,0
59305,1.321,48.71,457,0
59306,1.363,48.76,454,0
59307,1.405,48.78,437,0
59308,1.447,48.87,449,0
59309,1.49,48.8,411,0
59310,1.532,47.71,411,0
59311,1.575,46.68,425,0
59312,1.617,45.73,416,0
59313,1.66,45.05,415,0
59314,1.703,44.56,426,0
59315,1.746,44.15,430,0
59316,1.789,43.82,429,0
59317,1.832,43.57,432,0
59318,1.875,43.3,424,0
59319,1.919,43.12,433,0
59320,1.962,42.97,431,0
59321,2.005,42.84,429,0
59322,2.049,42.74,427,0
59323,2.093,42.63,433,0
59324,2.136,42.51,429,0
59325,2.18,42.48,417,0
59326,2.224,42.38,422,0
59327,2.268,42.31,430,0
59328,2.312,42.27,424,0
59329,2.356,42.19,433,0
59330,2.4,42.1,439,0
59331,2.445,42.06,413,0
59332,2.489,42.04,425,0
59333,2.533,41.99,427,0
59334,2.578,41.94,445,0
59335,2.622,41.9,430,0
59336,2.667,41.84,433,0
59337,2.712,41.84,436,0
59338,2.756,41.81,428,0
59339,2.801,41.94,470,0
59340,2.846,42.87,464,0
59341,2.891,43.97,457,0
59342,2.936,44.72,456,0
59343,2.981,45.39,456,0
59344,3.027,45.93,454,0
59345,3.072,46.37,453,0
59346,3.117,46.71,444,0
59347,3.163,46.93,451,0
59348,3.208,47.23,443,0
59349,3.254,47.41,439,0
59350,3.299,47.57,447,0
59351,3.345,47.71,438,0
59352,3.391,47.88,433,0
59353,3.437,47.97,447,0
59354,3.483,48.13,438,0
59355,3.528,48.19,433,0
59356,3.574,48.3,450,0
59357,3.621,48.39,438,0
59358,3.667,48.43,436,0
59359,3.713,48.53,449,0
59360,3.759,48.59,451,0
59361,3.805,48.64,451,0
59362,3.852,48.68,447,0
59363,3.898,48.77,447,0
59364,3.945,48.78,444,0
59365,3.991,48.83,442,0
59366,4.038,48.88,444,0
59367,4.084,48.89,440,0
59368,4.131,48.97,442,0
59369,4.178,48.9,419,0
59370,4.225,47.85,405,0
59371,4.271,46.71,413,0
59372,4.318,45.8,415,0
59373,4.365,45.16,420,0
59374,4.412,44.6,423,0
59375,4.459,44.2,429,0
59376,4.506,43.92,418,0
59377,4.553,43.62,427,0
59378,4.601,43.4,430,0
59379,4.648,43.17,436,0
59380,4.695,43.06,429,0
59381,4.742,42.93,438,0
59382,4.79,42.8,436,0
59383,4.837,42.7,441,0
59384,4.885,42.62,431,0
59385,4.932,42.55,428,0
59386,4.98,42.48,428,0
59387,5.027,42.42,430,0
59388,5.075,42.38,425,0
59389,5.123,42.3,432,0
59390,5.17,42.22,431,0
59391,5.218,42.21,429,0
59392,5.266,42.16,437,0
59393,5.314,42.11,433,0
59394,5.362,42.06,429,0
59395,5.409,41.98,430,0
59396,5.457,41.98,429,0
59397,5.505,41.93,433,0
59398,5.553,41.86,422,0
59399,5.601,41.91,457,0
59400,5.649,42.91,476,0
59401,5.698,43.96,458,0
59402,5.746,44.79,449,0
59403,5.794,45.41,447,0
59404,5.842,45.92,451,0
59405,5.89,46.35,449,0
59406,5.938,46.71,433,0
59407,5.987,46.95,448,0
59408,6.035,47.23,440,0
59409,6.083,47.4,439,0
